date,demand,temperature
2020-03-17 00:00:00,13654,1.9
2020-03-17 01:00:00,13324,2.1
2020-03-17 02:00:00,13202,2.6
2020-03-17 03:00:00,13298,2.8
2020-03-17 04:00:00,13736,3.0
2020-03-17 05:00:00,14564,3.3
2020-03-17 06:00:00,15571,3.8
2020-03-17 07:00:00,16204,3.9
2020-03-17 08:00:00,16530,4.1
2020-03-17 09:00:00,16648,4.6
2020-03-17 10:00:00,16458,5.8
2020-03-17 11:00:00,16277,5.8
2020-03-17 12:00:00,16008,5.9
2020-03-17 13:00:00,15542,7.0
2020-03-17 14:00:00,14998,7.6
2020-03-17 15:00:00,15104,8.3
2020-03-17 16:00:00,15470,7.5
2020-03-17 17:00:00,15813,7.1
2020-03-17 18:00:00,16544,6.2
2020-03-17 19:00:00,16912,5.4
2020-03-17 20:00:00,16463,4.0
2020-03-17 21:00:00,15658,3.3
2020-03-17 22:00:00,14970,3.3
2020-03-17 23:00:00,14239,2.2
2020-03-18 00:00:00,13773,1.6
2020-03-18 01:00:00,13630,0.7
2020-03-18 02:00:00,13554,0.7
2020-03-18 03:00:00,13541,0.2
2020-03-18 04:00:00,13989,-0.2
2020-03-18 05:00:00,14952,-0.3
2020-03-18 06:00:00,15781,0.4
2020-03-18 07:00:00,15879,0.5
2020-03-18 08:00:00,15819,1.4
2020-03-18 09:00:00,15384,2.1
2020-03-18 10:00:00,15392,2.6
2020-03-18 11:00:00,15702,2.5
2020-03-18 12:00:00,15612,3.2
2020-03-18 13:00:00,15712,3.2
2020-03-18 14:00:00,15765,3.2
2020-03-18 15:00:00,16025,3.5
2020-03-18 16:00:00,16530,3.3
2020-03-18 17:00:00,16707,3.4
2020-03-18 18:00:00,17059,3.7
2020-03-18 19:00:00,16926,4.1
2020-03-18 20:00:00,16221,4.2
2020-03-18 21:00:00,15317,3.5
2020-03-18 22:00:00,14538,3.4
2020-03-18 23:00:00,13824,3.1
2020-03-19 00:00:00,13464,3.1
2020-03-19 01:00:00,13249,3.0
2020-03-19 02:00:00,13121,3.3
2020-03-19 03:00:00,13187,3.4
2020-03-19 04:00:00,13578,3.5
2020-03-19 05:00:00,14566,3.7
2020-03-19 06:00:00,15603,4.3
2020-03-19 07:00:00,15955,4.6
2020-03-19 08:00:00,16138,5.0
2020-03-19 09:00:00,16109,5.4
2020-03-19 10:00:00,16167,5.3
2020-03-19 11:00:00,16168,5.5
2020-03-19 12:00:00,16033,5.5
2020-03-19 13:00:00,15947,5.6
2020-03-19 14:00:00,15845,5.9
2020-03-19 15:00:00,16192,5.6
2020-03-19 16:00:00,16588,5.3
2020-03-19 17:00:00,16437,5.7
2020-03-19 18:00:00,16594,5.5
2020-03-19 19:00:00,16364,5.8
2020-03-19 20:00:00,15636,5.8
2020-03-19 21:00:00,14780,5.5
2020-03-19 22:00:00,13853,5.3
2020-03-19 23:00:00,13208,5.7
2020-03-20 00:00:00,12692,6.4
2020-03-20 01:00:00,12230,6.7
2020-03-20 02:00:00,12101,7.3
2020-03-20 03:00:00,12131,8.2
2020-03-20 04:00:00,12475,8.6
2020-03-20 05:00:00,13312,10.2
2020-03-20 06:00:00,14218,13.1
2020-03-20 07:00:00,14869,13.7
2020-03-20 08:00:00,15160,12.8
2020-03-20 09:00:00,15246,13.8
2020-03-20 10:00:00,15203,13.3
2020-03-20 11:00:00,15413,15.3
2020-03-20 12:00:00,14931,12.5
2020-03-20 13:00:00,14598,11.1
2020-03-20 14:00:00,14421,8.5
2020-03-20 15:00:00,14843,7.0
2020-03-20 16:00:00,15537,6.2
2020-03-20 17:00:00,15876,4.9
2020-03-20 18:00:00,16442,2.3
2020-03-20 19:00:00,16542,0.7
2020-03-20 20:00:00,15992,0.1
2020-03-20 21:00:00,15155,-0.8
2020-03-20 22:00:00,14285,-1.3
2020-03-20 23:00:00,13719,-1.9
2020-03-21 00:00:00,13424,-2.9
2020-03-21 01:00:00,13180,-3.6
2020-03-21 02:00:00,13192,-4.4
2020-03-21 03:00:00,13270,-4.5
2020-03-21 04:00:00,13465,-5.0
2020-03-21 05:00:00,14082,-5.9
2020-03-21 06:00:00,14685,-6.9
2020-03-21 07:00:00,14898,-7.6
2020-03-21 08:00:00,14705,-6.5
2020-03-21 09:00:00,14548,-5.3
2020-03-21 10:00:00,14493,-4.3
2020-03-21 11:00:00,14479,-2.6
2020-03-21 12:00:00,14215,-1.4
2020-03-21 13:00:00,13919,0.0
2020-03-21 14:00:00,13792,-1.0
2020-03-21 15:00:00,14074,-0.8
2020-03-21 16:00:00,15047,-0.8
2020-03-21 17:00:00,15785,-1.5
2020-03-21 18:00:00,16374,-1.1
2020-03-21 19:00:00,16474,-0.9
2020-03-21 20:00:00,15969,-1.3
2020-03-21 21:00:00,15282,-2.2
2020-03-21 22:00:00,14627,-3.2
2020-03-21 23:00:00,14090,-3.7
2020-03-22 00:00:00,13645,-3.9
2020-03-22 01:00:00,13443,-4.4
2020-03-22 02:00:00,13354,-4.4
2020-03-22 03:00:00,13397,-4.6
2020-03-22 04:00:00,13537,-4.5
2020-03-22 05:00:00,13905,-4.3
2020-03-22 06:00:00,14243,-4.5
2020-03-22 07:00:00,14114,-4.1
2020-03-22 08:00:00,13911,-1.9
2020-03-22 09:00:00,13718,-0.9
2020-03-22 10:00:00,13785,-0.8
2020-03-22 11:00:00,14102,-0.9
2020-03-22 12:00:00,13926,-0.5
2020-03-22 13:00:00,13540,0.6
2020-03-22 14:00:00,13626,-0.1
2020-03-22 15:00:00,14393,-0.6
2020-03-22 16:00:00,15305,-0.6
2020-03-22 17:00:00,15824,-0.9
2020-03-22 18:00:00,16373,-0.8
2020-03-22 19:00:00,16434,-0.7
2020-03-22 20:00:00,15599,-0.1
2020-03-22 21:00:00,14790,0.6
2020-03-22 22:00:00,14060,1.4
2020-03-22 23:00:00,13477,1.8
2020-03-23 00:00:00,13178,2.1
2020-03-23 01:00:00,13018,2.2
2020-03-23 02:00:00,13201,2.0
2020-03-23 03:00:00,13345,0.8
2020-03-23 04:00:00,13701,0.5
2020-03-23 05:00:00,14596,0.6
2020-03-23 06:00:00,15573,0.8
2020-03-23 07:00:00,16133,1.1
2020-03-23 08:00:00,16512,1.8
2020-03-23 09:00:00,16716,2.6
2020-03-23 10:00:00,16897,3.0
2020-03-23 11:00:00,16935,2.9
2020-03-23 12:00:00,16734,3.4
2020-03-23 13:00:00,16419,3.8
2020-03-23 14:00:00,16147,3.7
2020-03-23 15:00:00,16497,3.5
2020-03-23 16:00:00,16975,3.2
2020-03-23 17:00:00,16851,3.4
2020-03-23 18:00:00,16950,3.5
2020-03-23 19:00:00,16712,3.4
2020-03-23 20:00:00,16087,3.5
2020-03-23 21:00:00,15190,3.6
2020-03-23 22:00:00,14266,3.7
2020-03-23 23:00:00,13544,3.4
2020-03-24 00:00:00,13100,3.4
2020-03-24 01:00:00,12846,3.2
2020-03-24 02:00:00,12737,2.8
2020-03-24 03:00:00,12834,2.1
2020-03-24 04:00:00,13332,1.5
2020-03-24 05:00:00,14223,2.0
2020-03-24 06:00:00,15157,2.3
2020-03-24 07:00:00,15476,1.8
2020-03-24 08:00:00,15639,2.6
2020-03-24 09:00:00,15554,3.1
2020-03-24 10:00:00,15353,3.9
2020-03-24 11:00:00,15274,4.4
2020-03-24 12:00:00,15051,4.3
2020-03-24 13:00:00,14852,4.5
2020-03-24 14:00:00,14536,4.6
2020-03-24 15:00:00,14674,4.7
2020-03-24 16:00:00,15295,4.9
2020-03-24 17:00:00,15570,4.1
2020-03-24 18:00:00,15921,4.0
2020-03-24 19:00:00,16047,3.9
2020-03-24 20:00:00,15398,3.3
2020-03-24 21:00:00,14515,2.9
2020-03-24 22:00:00,13649,2.9
2020-03-24 23:00:00,13132,2.8
2020-03-25 00:00:00,12635,2.9
2020-03-25 01:00:00,12466,3.0
2020-03-25 02:00:00,12579,3.1
2020-03-25 03:00:00,12671,3.1
2020-03-25 04:00:00,13072,3.0
2020-03-25 05:00:00,13793,2.9
2020-03-25 06:00:00,14631,2.7
2020-03-25 07:00:00,14815,2.8
2020-03-25 08:00:00,14724,3.0
2020-03-25 09:00:00,14600,4.0
2020-03-25 10:00:00,14642,4.3
2020-03-25 11:00:00,14621,5.8
2020-03-25 12:00:00,14535,5.9
2020-03-25 13:00:00,14402,6.1
2020-03-25 14:00:00,14313,7.1
2020-03-25 15:00:00,14431,8.4
2020-03-25 16:00:00,14972,7.0
2020-03-25 17:00:00,15152,6.2
2020-03-25 18:00:00,15507,5.9
2020-03-25 19:00:00,15869,5.5
2020-03-25 20:00:00,15077,5.6
2020-03-25 21:00:00,14134,5.6
2020-03-25 22:00:00,13335,4.9
2020-03-25 23:00:00,12699,4.4
2020-03-26 00:00:00,12317,4.4
2020-03-26 01:00:00,12136,4.0
2020-03-26 02:00:00,12024,4.3
2020-03-26 03:00:00,12031,4.6
2020-03-26 04:00:00,12276,4.3
2020-03-26 05:00:00,13087,4.6
2020-03-26 06:00:00,13907,4.5
2020-03-26 07:00:00,14171,5.4
2020-03-26 08:00:00,14071,6.8
2020-03-26 09:00:00,13990,8.5
2020-03-26 10:00:00,14262,8.9
2020-03-26 11:00:00,14721,10.2
2020-03-26 12:00:00,14785,10.6
2020-03-26 13:00:00,14699,11.9
2020-03-26 14:00:00,14999,13.7
2020-03-26 15:00:00,15533,12.8
2020-03-26 16:00:00,16051,11.4
2020-03-26 17:00:00,15658,10.9
2020-03-26 18:00:00,15689,9.2
2020-03-26 19:00:00,15667,6.8
2020-03-26 20:00:00,15080,5.7
2020-03-26 21:00:00,14301,4.7
2020-03-26 22:00:00,13535,4.7
2020-03-26 23:00:00,13095,4.7
2020-03-27 00:00:00,12737,4.6
2020-03-27 01:00:00,12348,3.8
2020-03-27 02:00:00,12336,3.3
2020-03-27 03:00:00,12458,3.2
2020-03-27 04:00:00,13018,3.1
2020-03-27 05:00:00,13807,3.0
2020-03-27 06:00:00,14787,2.8
2020-03-27 07:00:00,15090,2.9
2020-03-27 08:00:00,15121,3.4
2020-03-27 09:00:00,14908,3.6
2020-03-27 10:00:00,14404,5.0
2020-03-27 11:00:00,14013,7.0
2020-03-27 12:00:00,13538,6.7
2020-03-27 13:00:00,13283,6.6
2020-03-27 14:00:00,12960,6.7
2020-03-27 15:00:00,13176,7.0
2020-03-27 16:00:00,14058,7.6
2020-03-27 17:00:00,14596,7.1
2020-03-27 18:00:00,15122,7.2
2020-03-27 19:00:00,15254,6.6
2020-03-27 20:00:00,14770,6.3
2020-03-27 21:00:00,13987,5.6
2020-03-27 22:00:00,13171,5.0
2020-03-27 23:00:00,12476,4.6
2020-03-28 00:00:00,12077,4.5
2020-03-28 01:00:00,11891,3.9
2020-03-28 02:00:00,11793,3.9
2020-03-28 03:00:00,11766,4.0
2020-03-28 04:00:00,11928,4.4
2020-03-28 05:00:00,12317,4.4
2020-03-28 06:00:00,12825,4.4
2020-03-28 07:00:00,13126,5.5
2020-03-28 08:00:00,13562,5.3
2020-03-28 09:00:00,14168,4.8
2020-03-28 10:00:00,14627,4.4
2020-03-28 11:00:00,14738,4.2
2020-03-28 12:00:00,14315,4.4
2020-03-28 13:00:00,14056,5.2
2020-03-28 14:00:00,14073,6.3
2020-03-28 15:00:00,14525,6.8
2020-03-28 16:00:00,15274,6.7
2020-03-28 17:00:00,15116,6.8
2020-03-28 18:00:00,15109,6.6
2020-03-28 19:00:00,14625,6.4
2020-03-28 20:00:00,13963,6.0
2020-03-28 21:00:00,13266,6.0
2020-03-28 22:00:00,12515,6.3
2020-03-28 23:00:00,11910,6.1
2020-03-29 00:00:00,11449,6.0
2020-03-29 01:00:00,11232,5.8
2020-03-29 02:00:00,11152,5.7
2020-03-29 03:00:00,11132,5.3
2020-03-29 04:00:00,11325,5.3
2020-03-29 05:00:00,11754,4.9
2020-03-29 06:00:00,12226,5.1
2020-03-29 07:00:00,12811,5.3
2020-03-29 08:00:00,13330,5.3
2020-03-29 09:00:00,13856,5.7
2020-03-29 10:00:00,14151,6.2
2020-03-29 11:00:00,14269,7.6
2020-03-29 12:00:00,14095,10.5
2020-03-29 13:00:00,13806,11.7
2020-03-29 14:00:00,13579,13.8
2020-03-29 15:00:00,13898,15.2
2020-03-29 16:00:00,14592,18.1
2020-03-29 17:00:00,14567,16.2
2020-03-29 18:00:00,14464,14.3
2020-03-29 19:00:00,14371,12.2
2020-03-29 20:00:00,13720,11.6
2020-03-29 21:00:00,13057,10.3
2020-03-29 22:00:00,12226,9.7
2020-03-29 23:00:00,11798,9.1
2020-03-30 00:00:00,11391,9.1
2020-03-30 01:00:00,11120,9.6
2020-03-30 02:00:00,11124,9.6
2020-03-30 03:00:00,11254,9.3
2020-03-30 04:00:00,11600,9.0
2020-03-30 05:00:00,12485,8.3
2020-03-30 06:00:00,13526,7.9
2020-03-30 07:00:00,14137,6.8
2020-03-30 08:00:00,14418,6.5
2020-03-30 09:00:00,14590,7.2
2020-03-30 10:00:00,14670,7.8
2020-03-30 11:00:00,14990,8.0
2020-03-30 12:00:00,15045,8.3
2020-03-30 13:00:00,15010,8.9
2020-03-30 14:00:00,14951,9.1
2020-03-30 15:00:00,15268,9.0
2020-03-30 16:00:00,15822,7.9
2020-03-30 17:00:00,15893,7.4
2020-03-30 18:00:00,15998,6.2
2020-03-30 19:00:00,15772,6.1
2020-03-30 20:00:00,15081,6.2
2020-03-30 21:00:00,14225,6.1
2020-03-30 22:00:00,13400,5.9
2020-03-30 23:00:00,12809,5.8
2020-03-31 00:00:00,12409,5.7
2020-03-31 01:00:00,12158,5.7
2020-03-31 02:00:00,12073,5.8
2020-03-31 03:00:00,12152,5.8
2020-03-31 04:00:00,12529,5.9
2020-03-31 05:00:00,13316,6.0
2020-03-31 06:00:00,14162,6.0
2020-03-31 07:00:00,14574,5.9
2020-03-31 08:00:00,14801,6.1
2020-03-31 09:00:00,14852,6.1
2020-03-31 10:00:00,15028,5.2
2020-03-31 11:00:00,15126,4.6
2020-03-31 12:00:00,14902,4.8
2020-03-31 13:00:00,14584,4.8
2020-03-31 14:00:00,14412,4.7
2020-03-31 15:00:00,14660,4.8
2020-03-31 16:00:00,15202,5.8
2020-03-31 17:00:00,15351,5.8
2020-03-31 18:00:00,15608,5.5
2020-03-31 19:00:00,15515,5.2
2020-03-31 20:00:00,14856,5.9
2020-03-31 21:00:00,14061,6.2
2020-03-31 22:00:00,13236,6.1
2020-03-31 23:00:00,12706,6.1
2020-04-01 00:00:00,12346,6.0
2020-04-01 01:00:00,12113,5.8
2020-04-01 02:00:00,12052,5.4
2020-04-01 03:00:00,12220,5.1
2020-04-01 04:00:00,12722,4.4
2020-04-01 05:00:00,13532,3.5
2020-04-01 06:00:00,14073,2.8
2020-04-01 07:00:00,14036,2.9
2020-04-01 08:00:00,13719,5.2
2020-04-01 09:00:00,13406,6.3
2020-04-01 10:00:00,13233,8.2
2020-04-01 11:00:00,13227,8.0
2020-04-01 12:00:00,13163,7.4
2020-04-01 13:00:00,13034,7.3
2020-04-01 14:00:00,13143,7.3
2020-04-01 15:00:00,13384,8.1
2020-04-01 16:00:00,14143,7.6
2020-04-01 17:00:00,14465,7.9
2020-04-01 18:00:00,14913,7.4
2020-04-01 19:00:00,15186,7.2
2020-04-01 20:00:00,14693,8.1
2020-04-01 21:00:00,13826,8.3
2020-04-01 22:00:00,13066,7.9
2020-04-01 23:00:00,12491,6.7
2020-04-02 00:00:00,12078,6.2
2020-04-02 01:00:00,11767,5.8
2020-04-02 02:00:00,11676,5.8
2020-04-02 03:00:00,11768,5.8
2020-04-02 04:00:00,12237,5.2
2020-04-02 05:00:00,13022,4.3
2020-04-02 06:00:00,13616,3.6
2020-04-02 07:00:00,13437,4.4
2020-04-02 08:00:00,13258,6.3
2020-04-02 09:00:00,12833,8.2
2020-04-02 10:00:00,12667,10.3
2020-04-02 11:00:00,12684,11.4
2020-04-02 12:00:00,12595,12.3
2020-04-02 13:00:00,12411,13.2
2020-04-02 14:00:00,12327,13.3
2020-04-02 15:00:00,12631,13.2
2020-04-02 16:00:00,13340,12.6
2020-04-02 17:00:00,13893,11.4
2020-04-02 18:00:00,14611,10.4
2020-04-02 19:00:00,14893,9.1
2020-04-02 20:00:00,14521,8.7
2020-04-02 21:00:00,13756,8.2
2020-04-02 22:00:00,12786,7.6
2020-04-02 23:00:00,12184,7.0
2020-04-03 00:00:00,11839,6.5
2020-04-03 01:00:00,11671,6.5
2020-04-03 02:00:00,11577,5.7
2020-04-03 03:00:00,11675,4.3
2020-04-03 04:00:00,12102,3.8
2020-04-03 05:00:00,12902,3.2
2020-04-03 06:00:00,13567,2.9
2020-04-03 07:00:00,13845,3.4
2020-04-03 08:00:00,13808,4.5
2020-04-03 09:00:00,13613,6.0
2020-04-03 10:00:00,13450,7.3
2020-04-03 11:00:00,13621,8.2
2020-04-03 12:00:00,13518,9.8
2020-04-03 13:00:00,13421,10.1
2020-04-03 14:00:00,13384,11.7
2020-04-03 15:00:00,13759,11.5
2020-04-03 16:00:00,14266,10.9
2020-04-03 17:00:00,14426,10.3
2020-04-03 18:00:00,14667,9.1
2020-04-03 19:00:00,14758,7.7
2020-04-03 20:00:00,14202,7.2
2020-04-03 21:00:00,13489,7.1
2020-04-03 22:00:00,12656,7.0
2020-04-03 23:00:00,12111,7.2
2020-04-04 00:00:00,11746,7.1
2020-04-04 01:00:00,11564,7.1
2020-04-04 02:00:00,11367,7.2
2020-04-04 03:00:00,11379,7.3
2020-04-04 04:00:00,11603,7.4
2020-04-04 05:00:00,12008,7.4
2020-04-04 06:00:00,12312,7.3
2020-04-04 07:00:00,12488,7.5
2020-04-04 08:00:00,12557,7.9
2020-04-04 09:00:00,12598,8.1
2020-04-04 10:00:00,12541,9.4
2020-04-04 11:00:00,12747,9.4
2020-04-04 12:00:00,12581,10.0
2020-04-04 13:00:00,12491,10.0
2020-04-04 14:00:00,12745,9.6
2020-04-04 15:00:00,13023,9.7
2020-04-04 16:00:00,13784,10.5
2020-04-04 17:00:00,13997,10.2
2020-04-04 18:00:00,14126,9.6
2020-04-04 19:00:00,14189,9.3
2020-04-04 20:00:00,13494,8.7
2020-04-04 21:00:00,13004,8.6
2020-04-04 22:00:00,12137,8.2
2020-04-04 23:00:00,11531,7.8
2020-04-05 00:00:00,11084,8.4
2020-04-05 01:00:00,10847,8.6
2020-04-05 02:00:00,10711,9.0
2020-04-05 03:00:00,10768,8.6
2020-04-05 04:00:00,10988,8.7
2020-04-05 05:00:00,11318,7.9
2020-04-05 06:00:00,11749,6.6
2020-04-05 07:00:00,12225,6.4
2020-04-05 08:00:00,12532,7.6
2020-04-05 09:00:00,12744,7.8
2020-04-05 10:00:00,12897,9.4
2020-04-05 11:00:00,12960,9.2
2020-04-05 12:00:00,12696,8.7
2020-04-05 13:00:00,12438,9.6
2020-04-05 14:00:00,12288,10.0
2020-04-05 15:00:00,12462,10.2
2020-04-05 16:00:00,13042,10.2
2020-04-05 17:00:00,13457,10.3
2020-04-05 18:00:00,13917,9.9
2020-04-05 19:00:00,14240,8.6
2020-04-05 20:00:00,13861,7.6
2020-04-05 21:00:00,13288,6.2
2020-04-05 22:00:00,12542,5.2
2020-04-05 23:00:00,12066,4.7
2020-04-06 00:00:00,11688,4.3
2020-04-06 01:00:00,11552,3.7
2020-04-06 02:00:00,11442,3.7
2020-04-06 03:00:00,11641,3.4
2020-04-06 04:00:00,12111,2.9
2020-04-06 05:00:00,13113,2.5
2020-04-06 06:00:00,13759,2.0
2020-04-06 07:00:00,13858,3.1
2020-04-06 08:00:00,13382,6.0
2020-04-06 09:00:00,12942,7.7
2020-04-06 10:00:00,12857,9.5
2020-04-06 11:00:00,13041,10.4
2020-04-06 12:00:00,12894,9.3
2020-04-06 13:00:00,12584,10.4
2020-04-06 14:00:00,12568,12.3
2020-04-06 15:00:00,13039,12.6
2020-04-06 16:00:00,13897,12.4
2020-04-06 17:00:00,14376,11.8
2020-04-06 18:00:00,14801,11.5
2020-04-06 19:00:00,14841,11.3
2020-04-06 20:00:00,14121,11.4
2020-04-06 21:00:00,13379,11.3
2020-04-06 22:00:00,12598,11.8
2020-04-06 23:00:00,11979,11.3
2020-04-07 00:00:00,11702,11.0
2020-04-07 01:00:00,11375,9.4
2020-04-07 02:00:00,11302,9.1
2020-04-07 03:00:00,11488,8.3
2020-04-07 04:00:00,11946,7.8
2020-04-07 05:00:00,12708,8.0
2020-04-07 06:00:00,13047,7.9
2020-04-07 07:00:00,13273,9.2
2020-04-07 08:00:00,13099,10.4
2020-04-07 09:00:00,12947,11.6
2020-04-07 10:00:00,13025,12.4
2020-04-07 11:00:00,13393,12.5
2020-04-07 12:00:00,13360,12.9
2020-04-07 13:00:00,13138,12.6
2020-04-07 14:00:00,13092,12.9
2020-04-07 15:00:00,13580,13.0
2020-04-07 16:00:00,14478,10.9
2020-04-07 17:00:00,14807,9.0
2020-04-07 18:00:00,14716,9.3
2020-04-07 19:00:00,14591,7.5
2020-04-07 20:00:00,14064,6.6
2020-04-07 21:00:00,13201,6.1
2020-04-07 22:00:00,12481,5.4
2020-04-07 23:00:00,11875,5.6
2020-04-08 00:00:00,11579,5.6
2020-04-08 01:00:00,11418,6.2
2020-04-08 02:00:00,11319,6.8
2020-04-08 03:00:00,11283,7.0
2020-04-08 04:00:00,11427,6.9
2020-04-08 05:00:00,12420,7.0
2020-04-08 06:00:00,13404,6.8
2020-04-08 07:00:00,13941,7.0
2020-04-08 08:00:00,14188,7.7
2020-04-08 09:00:00,13860,8.1
2020-04-08 10:00:00,13863,8.6
2020-04-08 11:00:00,13814,9.7
2020-04-08 12:00:00,13347,9.9
2020-04-08 13:00:00,13023,12.1
2020-04-08 14:00:00,12786,14.1
2020-04-08 15:00:00,13034,13.5
2020-04-08 16:00:00,13762,13.0
2020-04-08 17:00:00,13952,13.3
2020-04-08 18:00:00,14452,12.9
2020-04-08 19:00:00,14550,12.1
2020-04-08 20:00:00,13994,11.2
2020-04-08 21:00:00,13205,10.4
2020-04-08 22:00:00,12368,10.5
2020-04-08 23:00:00,11811,11.2
2020-04-09 00:00:00,11457,8.8
2020-04-09 01:00:00,11196,8.7
2020-04-09 02:00:00,11054,8.6
2020-04-09 03:00:00,10978,8.7
2020-04-09 04:00:00,11400,7.9
2020-04-09 05:00:00,12383,3.4
2020-04-09 06:00:00,13196,2.3
2020-04-09 07:00:00,13772,3.0
2020-04-09 08:00:00,13745,3.7
2020-04-09 09:00:00,13207,5.3
2020-04-09 10:00:00,13152,7.3
2020-04-09 11:00:00,13294,8.0
2020-04-09 12:00:00,13146,8.4
2020-04-09 13:00:00,13069,9.2
2020-04-09 14:00:00,12873,9.7
2020-04-09 15:00:00,13163,8.5
2020-04-09 16:00:00,13609,7.8
2020-04-09 17:00:00,13884,7.4
2020-04-09 18:00:00,14210,7.0
2020-04-09 19:00:00,14454,5.8
2020-04-09 20:00:00,13996,4.8
2020-04-09 21:00:00,13308,3.8
2020-04-09 22:00:00,12541,3.5
2020-04-09 23:00:00,11968,3.1
2020-04-10 00:00:00,11535,3.1
2020-04-10 01:00:00,11278,2.8
2020-04-10 02:00:00,11127,2.1
2020-04-10 03:00:00,11095,2.0
2020-04-10 04:00:00,11241,1.9
2020-04-10 05:00:00,11537,2.0
2020-04-10 06:00:00,11925,2.1
2020-04-10 07:00:00,12287,1.6
2020-04-10 08:00:00,12309,1.9
2020-04-10 09:00:00,12192,3.6
2020-04-10 10:00:00,11989,4.4
2020-04-10 11:00:00,12029,6.0
2020-04-10 12:00:00,11835,7.3
2020-04-10 13:00:00,11754,7.2
2020-04-10 14:00:00,11842,7.2
2020-04-10 15:00:00,12349,6.4
2020-04-10 16:00:00,12981,6.6
2020-04-10 17:00:00,13354,6.2
2020-04-10 18:00:00,13709,5.1
2020-04-10 19:00:00,14174,4.2
2020-04-10 20:00:00,13900,3.4
2020-04-10 21:00:00,13228,3.0
2020-04-10 22:00:00,12405,2.3
2020-04-10 23:00:00,11918,2.0
2020-04-11 00:00:00,11475,1.6
2020-04-11 01:00:00,11332,1.2
2020-04-11 02:00:00,11294,0.8
2020-04-11 03:00:00,11392,0.7
2020-04-11 04:00:00,11473,0.8
2020-04-11 05:00:00,11814,0.3
2020-04-11 06:00:00,12075,0.3
2020-04-11 07:00:00,12099,1.5
2020-04-11 08:00:00,11856,2.5
2020-04-11 09:00:00,11783,4.8
2020-04-11 10:00:00,11865,5.4
2020-04-11 11:00:00,12030,6.6
2020-04-11 12:00:00,11918,6.6
2020-04-11 13:00:00,11839,6.9
2020-04-11 14:00:00,12025,7.8
2020-04-11 15:00:00,12437,8.2
2020-04-11 16:00:00,12961,9.0
2020-04-11 17:00:00,13354,9.5
2020-04-11 18:00:00,13570,7.7
2020-04-11 19:00:00,13955,7.5
2020-04-11 20:00:00,13452,7.7
2020-04-11 21:00:00,12652,7.5
2020-04-11 22:00:00,11929,6.3
2020-04-11 23:00:00,11339,6.2
2020-04-12 00:00:00,11006,5.6
2020-04-12 01:00:00,10810,5.1
2020-04-12 02:00:00,10648,5.3
2020-04-12 03:00:00,10564,5.9
2020-04-12 04:00:00,10953,6.1
2020-04-12 05:00:00,11311,6.3
2020-04-12 06:00:00,11760,5.9
2020-04-12 07:00:00,12085,6.5
2020-04-12 08:00:00,12479,6.8
2020-04-12 09:00:00,12909,7.0
2020-04-12 10:00:00,13272,8.1
2020-04-12 11:00:00,13322,8.7
2020-04-12 12:00:00,12965,9.9
2020-04-12 13:00:00,12838,10.0
2020-04-12 14:00:00,12678,10.9
2020-04-12 15:00:00,13128,10.9
2020-04-12 16:00:00,13574,11.7
2020-04-12 17:00:00,13715,11.3
2020-04-12 18:00:00,13349,10.8
2020-04-12 19:00:00,13478,11.4
2020-04-12 20:00:00,12929,11.3
2020-04-12 21:00:00,12160,11.6
2020-04-12 22:00:00,11450,11.0
2020-04-12 23:00:00,11043,12.5
2020-04-13 00:00:00,10862,12.9
2020-04-13 01:00:00,10624,11.3
2020-04-13 02:00:00,10578,9.7
2020-04-13 03:00:00,10783,9.8
2020-04-13 04:00:00,11089,9.5
2020-04-13 05:00:00,11922,9.2
2020-04-13 06:00:00,12688,9.5
2020-04-13 07:00:00,13369,10.0
2020-04-13 08:00:00,13667,11.8
2020-04-13 09:00:00,13961,11.8
2020-04-13 10:00:00,13846,12.3
2020-04-13 11:00:00,13958,13.8
2020-04-13 12:00:00,13863,13.1
2020-04-13 13:00:00,13737,14.5
2020-04-13 14:00:00,13772,11.9
2020-04-13 15:00:00,14168,9.4
2020-04-13 16:00:00,14474,8.5
2020-04-13 17:00:00,14451,8.0
2020-04-13 18:00:00,14501,6.4
2020-04-13 19:00:00,14659,5.9
2020-04-13 20:00:00,14137,5.4
2020-04-13 21:00:00,13527,5.1
2020-04-13 22:00:00,12636,5.2
2020-04-13 23:00:00,12022,4.9
2020-04-14 00:00:00,11689,3.9
2020-04-14 01:00:00,11626,3.6
2020-04-14 02:00:00,11705,2.8
2020-04-14 03:00:00,11958,0.8
2020-04-14 04:00:00,12166,0.8
2020-04-14 05:00:00,12976,1.1
2020-04-14 06:00:00,13594,0.7
2020-04-14 07:00:00,13615,1.9
2020-04-14 08:00:00,13306,2.8
2020-04-14 09:00:00,13161,4.1
2020-04-14 10:00:00,13079,5.2
2020-04-14 11:00:00,13279,5.9
2020-04-14 12:00:00,13178,5.1
2020-04-14 13:00:00,13219,6.9
2020-04-14 14:00:00,13322,6.5
2020-04-14 15:00:00,13623,5.7
2020-04-14 16:00:00,14276,4.6
2020-04-14 17:00:00,14478,6.2
2020-04-14 18:00:00,14755,3.5
2020-04-14 19:00:00,15022,4.0
2020-04-14 20:00:00,14786,1.9
2020-04-14 21:00:00,13993,1.6
2020-04-14 22:00:00,13336,1.6
2020-04-14 23:00:00,12845,1.1
2020-04-15 00:00:00,12360,0.7
